case_id,seed,task_id,lon,lat,x_m,y_m,region,data_mbit,output_ratio,deadline_s,weight,mu,sigma,mean_workload_gcy,workload_gcy
nominal,2026092151,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,848.57502430777777
nominal,2026092151,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,1040.0152806607966
nominal,2026092151,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,484.45553232030545
nominal,2026092151,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,1912.333714432486
nominal,2026092151,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,1710.9876634491288
nominal,2026092151,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,1719.6186241004254
nominal,2026092151,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,712.9897826462219
nominal,2026092151,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,382.48222515737649
nominal,2026092151,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,61.79522270966168
nominal,2026092151,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,588.90642212003945
nominal,2026092151,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,481.15616202369915
nominal,2026092151,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,482.46574539484527
nominal,2026092151,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,1006.5545625909293
nominal,2026092151,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,355.50346883658955
nominal,2026092151,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,229.30031237672097
nominal,2026092151,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,274.59168679204618
nominal,2026092151,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,491.26352813251378
nominal,2026092152,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,697.94150138049417
nominal,2026092152,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,883.48911667177356
nominal,2026092152,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,1091.3509282432744
nominal,2026092152,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,109.05101073697998
nominal,2026092152,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,121.17068741288217
nominal,2026092152,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,398.5958451773086
nominal,2026092152,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,403.11888515974738
nominal,2026092152,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,600.3527166384448
nominal,2026092152,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,451.73841403204858
nominal,2026092152,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,526.75924803776468
nominal,2026092152,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,226.24171210046165
nominal,2026092152,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,495.7171396516801
nominal,2026092152,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,420.94613060809166
nominal,2026092152,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,731.94465919766242
nominal,2026092152,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,571.89189238527479
nominal,2026092152,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,1439.9620324504508
nominal,2026092152,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,288.67639276839589
nominal,2026092152,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,422.51471690292891
nominal,2026092152,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,491.22349778797877
nominal,2026092152,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,697.32915263841585
nominal,2026092153,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,591.08483041120508
nominal,2026092153,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,172.75422076634399
nominal,2026092153,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,359.27402620351251
nominal,2026092153,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,374.24190706510444
nominal,2026092153,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,126.28462064638693
nominal,2026092153,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,903.49563912276278
nominal,2026092153,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,335.82749026604642
nominal,2026092153,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,171.01379736651538
nominal,2026092153,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,1422.9780814063995
nominal,2026092153,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,266.98399002232912
nominal,2026092153,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,414.15630260084703
nominal,2026092153,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,493.6111033636634
nominal,2026092153,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,634.13632624697539
nominal,2026092153,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,344.54449000892242
nominal,2026092153,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,146.33182161070292
nominal,2026092153,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,364.64157606271402
nominal,2026092153,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,280.43957064289089
nominal,2026092153,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,503.18111099438551
nominal,2026092153,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,1904.8205513936907
nominal,2026092153,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,96.2338359883897
nominal,2026092154,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,477.39297201002358
nominal,2026092154,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,587.31345641315761
nominal,2026092154,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,1116.4241192777697
nominal,2026092154,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,361.93524611516671
nominal,2026092154,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,3086.4623356216748
nominal,2026092154,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,214.73939824925063
nominal,2026092154,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,113.76488903489646
nominal,2026092154,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,263.83310252950849
nominal,2026092154,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,418.07156113660164
nominal,2026092154,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,392.63657127773666
nominal,2026092154,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,206.27882883264442
nominal,2026092154,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,820.57755002013187
nominal,2026092154,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,382.28847333089692
nominal,2026092154,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,400.44875305189089
nominal,2026092154,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,578.85910589183811
nominal,2026092154,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,564.10396053698878
nominal,2026092154,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,1040.7967129291642
nominal,2026092154,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,504.35521043713265
nominal,2026092154,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,398.9206618809859
nominal,2026092154,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,409.08859216837948
nominal,2026092155,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,199.8374093508971
nominal,2026092155,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,346.17371523392421
nominal,2026092155,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,702.89091669678032
nominal,2026092155,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,119.7595665875893
nominal,2026092155,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,446.00573437621927
nominal,2026092155,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,1068.5043783794695
nominal,2026092155,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,624.67345373438729
nominal,2026092155,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,307.43083598868492
nominal,2026092155,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,884.97169061401189
nominal,2026092155,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,170.4090564980676
nominal,2026092155,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,1979.1964178130077
nominal,2026092155,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,1288.156641206923
nominal,2026092155,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,351.41352405772977
nominal,2026092155,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,2144.9613831423512
nominal,2026092155,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,452.40601451441722
nominal,2026092155,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,305.50380613703703
nominal,2026092155,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,1015.4422282891453
nominal,2026092155,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,815.47853934644809
nominal,2026092155,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,343.59198891669314
nominal,2026092155,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,277.25352651456876
nominal,2026092156,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,1462.9560864286484
nominal,2026092156,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,250.58365652048849
nominal,2026092156,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,294.29670958339898
nominal,2026092156,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,264.50134593212164
nominal,2026092156,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,113.35180656468637
nominal,2026092156,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,307.95173374294689
nominal,2026092156,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,1469.6965881619367
nominal,2026092156,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,630.43866463037739
nominal,2026092156,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,459.31058547961561
nominal,2026092156,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,128.67392654757609
nominal,2026092156,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,483.81956379693924
nominal,2026092156,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,389.33021588721266
nominal,2026092156,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,378.64528665257313
nominal,2026092156,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,646.21523810032261
nominal,2026092156,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,160.56348137385319
nominal,2026092156,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,430.83276942794629
nominal,2026092156,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,122.40387622028847
nominal,2026092156,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,392.29312089213386
nominal,2026092156,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,106.96240564922556
nominal,2026092156,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,680.71815433692495
nominal,2026092157,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,316.88043454979532
nominal,2026092157,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,567.08510771874637
nominal,2026092157,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,647.4726612211208
nominal,2026092157,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,127.89474718083333
nominal,2026092157,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,696.32299577063623
nominal,2026092157,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,369.15752822306337
nominal,2026092157,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,432.39241566795243
nominal,2026092157,8,113.569100000000,22.158800000000,2378.024357240227,-5693.180244201571,3,300.0,0.08,1942.7726064080525,6,6.1948612006641222,0.73171216107366743,640.70077867566351,1588.6946468600281
nominal,2026092157,9,113.547500000000,22.152500000000,154.417166053838,-6393.708282062238,0,300.0,0.08,1350.7313031511615,3,6.2607641302770389,0.5623724460370042,613.32533084094268,636.48340716540292
nominal,2026092157,10,113.553800000000,22.145400000000,802.969263482592,-7183.192261238740,1,300.0,0.08,1483.6757806670703,3,6.1339795097248704,0.64038868784981995,566.24584866128839,439.43457103479312
nominal,2026092157,11,113.564800000000,22.144200000000,1935.361814550412,-7316.626173211899,2,300.0,0.08,1717.883173106526,10,6.1096535924631228,0.91112153401581697,681.79213045958772,312.44822817889747
nominal,2026092157,12,113.575200000000,22.139600000000,3005.987499194356,-7828.122835776863,3,300.0,0.08,2081.964812594567,15,6.1167608766434522,1.0690773909830167,802.89513235991183,1912.965570478671
nominal,2026092157,13,113.553800000000,22.132200000000,802.969263482592,-8650.965292946654,0,300.0,0.08,1253.5794349512141,1,6.1948948797658758,0.29999999999999999,512.80460196959757,589.108898712871
nominal,2026092157,14,113.568900000000,22.128800000000,2357.435401765602,-9029.028043538459,1,300.0,0.08,1546.185976857089,6,6.2000432246647099,0.72377079970722002,640.3182445803377,109.0898043527957
nominal,2026092157,15,113.580500000000,22.122200000000,3551.594819254371,-9762.914559392417,2,300.0,0.08,1815.0212446838834,15,6.1570300071466342,0.94821091391567647,739.94952601273224,103.77766652967355
nominal,2026092157,16,113.571200000000,22.109200000000,2594.208389716479,-11208.448605771471,3,300.0,0.08,1978.7420690009928,10,6.1675709770877196,0.84602256745619298,682.28541639518266,296.01999140758846
nominal,2026092157,17,113.556000000000,22.109000000000,1029.447773696156,-11230.687591100330,0,300.0,0.08,1294.8873107896432,3,6.2499229648383174,0.66339875075857624,645.46559951422216,435.35726401815708
nominal,2026092157,18,113.548800000000,22.116600000000,288.245376634514,-10385.606148602074,1,300.0,0.08,1362.615261109219,3,6.1340368658841253,0.67195318911586766,578.1292213679169,179.90404267721817
nominal,2026092157,19,113.591200000000,22.144800000000,4653.103937110253,-7249.909217225319,2,300.0,0.08,1718.4032202224175,10,6.1701037236104073,0.80048439083601886,658.84701054421953,1052.8423996302286
nominal,2026092157,20,113.594300000000,22.121200000000,4972.232746956705,-9874.109486036716,3,300.0,0.08,1949.0809805011274,6,6.1634492210321987,0.76551560779152295,636.80041989856818,211.80355049068694
nominal,2026092158,1,113.535500000000,22.210000000000,-1080.920162382719,0.000000000000,0,300.0,0.08,1336.2893659611996,1,6.1635859558664565,0.51376798176234439,542.1619325765032,147.05651140025714
nominal,2026092158,2,113.545400000000,22.216200000000,-61.766866422413,689.408545196238,1,300.0,0.08,1441.0359624284672,1,6.0537668519290486,0.54529379943261791,493.95257758027799,477.95423968739391
nominal,2026092158,3,113.555800000000,22.212600000000,1008.858818222994,289.106809275574,2,300.0,0.08,1870.587729437979,15,6.0921815948044875,1.095,805.68600512973762,752.54621527065683
nominal,2026092158,4,113.559400000000,22.204000000000,1379.460016753083,-667.169559867378,3,300.0,0.08,1878.4111943434416,6,6.1374671219594106,0.79356460081246927,634.18423885862296,533.57114386125045
nominal,2026092158,5,113.535800000000,22.197800000000,-1050.036729172244,-1356.578105063615,0,300.0,0.08,1582.2911071544563,10,6.2764950243503188,0.87842136862161024,782.35380538139191,610.01660127583148
nominal,2026092158,6,113.548000000000,22.161600000000,205.889554738939,-5381.834449596741,1,300.0,0.08,1506.1018443264259,1,6.1280793449652897,0.45796908445223217,509.25414073641747,524.2510325786958
nominal,2026092158,7,113.557200000000,22.164100000000,1152.981506539519,-5103.847132985203,2,300.0,0.08,1811.954745365706,15,6.1472114031480984,0.97640094087479645,752.86866869028495,239.50447458827583
